year,month,day,weekday,s_year,s_month,s_day,k_day,dekan_day,neteru_week,holy_week,holy_year,description
2021,May,30,Sunday,420,Kpekhan,23,ZuHmtNt,Henetw Gerw,Nefertoum & Herumakhi,,,
2021,May,31,Monday,420,Kpekhan,24,ZuFduNt,Henetw Gerw,Nefertoum & Herumakhi,Day of Rest,,
2021,June,1,Tuesday,420,Kpekhan,25,ZuDuaNt,Henetw Gerw,Nefertoum & Herumakhi,Ancestral Holy Day,,
2021,June,2,Wednesday,420,Kpekhan,26,ZuZizNt,Henetw Gerw,Nefertoum & Herumakhi,,,
2021,June,3,Thursday,420,Kpekhan,27,ZuZfhNt,Henetw Gerw,Nefertoum & Herumakhi,,,
2021,June,4,Friday,420,Kpekhan,28,ZuHmnNt,Henetw Gerw,Nefertoum & Herumakhi,,,
2021,June,5,Saturday,420,Kpekhan,29,ZuPsdNt,Henetw Gerw,Nefertoum & Herumakhi,Divine Holy Day,,
2021,June,6,Sunday,420,Kpekhan,30,ZuMetNt,Henetw Gerw,Nefertoum & Herumakhi,Day of Rest,,
2021,June,7,Monday,420,Peninit,1,ZuHerp,Khat,Ptah & Hershafi,,,
2021,June,8,Tuesday,420,Peninit,2,ZuZnuNt,Khat,Ptah & Hershafi,,,
2021,June,9,Wednesday,420,Peninit,3,ZuHmtNt,Khat,Ptah & Hershafi,,,
2021,June,10,Thursday,420,Peninit,4,ZuFduNt,Khat,Ptah & Hershafi,Day of Rest,,
2021,June,11,Friday,420,Peninit,5,ZuDuaNt,Khat,Ptah & Hershafi,Ancestral Holy Day,,
2021,June,12,Saturday,420,Peninit,6,ZuZizNt,Khat,Ptah & Hershafi,,,
2021,June,13,Sunday,420,Peninit,7,ZuZfhNt,Khat,Ptah & Hershafi,,,
2021,June,14,Monday,420,Peninit,8,ZuHmnNt,Khat,Ptah & Hershafi,,,
2021,June,15,Tuesday,420,Peninit,9,ZuPsdNt,Khat,Ptah & Hershafi,Divine Holy Day,,
2021,June,16,Wednesday,420,Peninit,10,ZuMetNt,Khat,Ptah & Hershafi,Day of Rest,,
2021,June,17,Thursday,420,Peninit,11,ZuHerp,Sa-Wy-Khat,Amon,,,
2021,June,18,Friday,420,Peninit,12,ZuZnuNt,Sa-Wy-Khat,Amon,,,
2021,June,19,Saturday,420,Peninit,13,ZuHmtNt,Sa-Wy-Khat,Amon,,,
2021,June,20,Sunday,420,Peninit,14,ZuFduNt,Sa-Wy-Khat,Amon,Day of Rest,,
2021,June,21,Monday,420,Peninit,15,ZuDuaNt,Sa-Wy-Khat,Amon,Ancestral Holy Day,,
2021,June,22,Tuesday,420,Peninit,16,ZuZizNt,Sa-Wy-Khat,Amon,,,
2021,June,23,Wednesday,420,Peninit,17,ZuZfhNt,Sa-Wy-Khat,Amon,,,
2021,June,24,Thursday,420,Peninit,18,ZuHmnNt,Sa-Wy-Khat,Amon,,,
2021,June,25,Friday,420,Peninit,19,ZuPsdNt,Sa-Wy-Khat,Amon,Divine Holy Day,,
2021,June,26,Saturday,420,Peninit,20,ZuMetNt,Sa-Wy-Khat,Amon,Day of Rest,,
2021,June,27,Sunday,420,Peninit,21,ZuHerp,Haw,Menqet & Sept,,,
2021,June,28,Monday,420,Peninit,22,ZuZnuNt,Haw,Menqet & Sept,,,
2021,June,29,Tuesday,420,Peninit,23,ZuHmtNt,Haw,Menqet & Sept,,,
2021,June,30,Wednesday,420,Peninit,24,ZuFduNt,Haw,Menqet & Sept,Day of Rest,,
2021,July,1,Thursday,420,Peninit,25,ZuDuaNt,Haw,Menqet & Sept,Ancestral Holy Day,,
2021,July,2,Friday,420,Peninit,26,ZuZizNt,Haw,Menqet & Sept,,,
2021,July,3,Saturday,420,Peninit,27,ZuZfhNt,Haw,Menqet & Sept,,,
2021,July,4,Sunday,420,Peninit,28,ZuHmnNt,Haw,Menqet & Sept,,,
2021,July,5,Monday,420,Peninit,29,ZuPsdNt,Haw,Menqet & Sept,Divine Holy Day,,
2021,July,6,Tuesday,420,Peninit,30,ZuMetNt,Haw,Menqet & Sept,Day of Rest,,
2021,July,7,Wednesday,420,Heb Senseni,1,ZuHerp,Hart,Ihr,,,
2021,July,8,Thursday,420,Heb Senseni,2,ZuZnuNt,Hart,Ihr,,,
2021,July,9,Friday,420,Heb Senseni,3,ZuHmtNt,Hart,Ihr,,,
2021,July,10,Saturday,420,Heb Senseni,4,ZuFduNt,Hart,Ihr,Day of Rest,,
2021,July,11,Sunday,420,Heb Senseni,5,ZuDuaNt,Hart,Ihr,Ancestral Holy Day,,
2021,July,12,Monday,420,Heb Senseni,6,ZuZizNt,Hart,Ihr,,,
2021,July,13,Tuesday,420,Heb Senseni,7,ZuZfhNt,Hart,Ihr,,,
2021,July,14,Wednesday,420,Heb Senseni,8,ZuHmnNt,Hart,Ihr,,,
2021,July,15,Thursday,420,Heb Senseni,9,ZuPsdNt,Hart,Ihr,Divine Holy Day,,
2021,July,16,Friday,420,Heb Senseni,10,ZuMetNt,Hart,Ihr,Day of Rest,,
2021,July,17,Saturday,420,Heb Senseni,11,ZuHerp,Remnhry,Meshti,,,
2021,July,18,Sunday,420,Heb Senseni,12,ZuZnuNt,Remnhry,Meshti,,,
2021,July,19,Monday,420,Heb Senseni,13,ZuHmtNt,Remnhry,Meshti,,,
2021,July,20,Tuesday,420,Heb Senseni,14,ZuFduNt,Remnhry,Meshti,Day of Rest,,
2021,July,21,Wednesday,420,Heb Senseni,15,ZuDuaNt,Remnhry,Meshti,Ancestral Holy Day,Death of Master Naba,
2021,July,22,Thursday,420,Heb Senseni,16,ZuZizNt,Remnhry,Meshti,,,
2021,July,23,Friday,420,Heb Senseni,17,ZuZfhNt,Remnhry,Meshti,,,
2021,July,24,Saturday,420,Heb Senseni,18,ZuHmnNt,Remnhry,Meshti,,,
2021,July,25,Sunday,420,Heb Senseni,19,ZuPsdNt,Remnhry,Meshti,Divine Holy Day,,
2021,July,26,Monday,420,Heb Senseni,20,ZuMetNt,Remnhry,Meshti,Day of Rest,,
2021,July,27,Tuesday,420,Heb Senseni,21,ZuHerp,Tcheserk,Shuf,,,
2021,July,28,Wednesday,420,Heb Senseni,22,ZuZnuNt,Tcheserk,Shuf,,,
2021,July,29,Thursday,420,Heb Senseni,23,ZuHmtNt,Tcheserk,Shuf,,,
2021,July,30,Friday,420,Heb Senseni,24,ZuFduNt,Tcheserk,Shuf,Day of Rest,,
2021,July,31,Saturday,420,Heb Senseni,25,ZuDuaNt,Tcheserk,Shuf,Ancestral Holy Day,,
2021,August,1,Sunday,420,Heb Senseni,26,ZuZizNt,Tcheserk,Shuf,,,
2021,August,2,Monday,420,Heb Senseni,27,ZuZfhNt,Tcheserk,Shuf,,,
2021,August,3,Tuesday,420,Heb Senseni,28,ZuHmnNt,Tcheserk,Shuf,,,
2021,August,4,Wednesday,420,Heb Senseni,29,ZuPsdNt,Tcheserk,Shuf,Divine Holy Day,,
2021,August,5,Thursday,420,Heb Senseni,30,ZuMetNt,Tcheserk,Shuf,Day of Rest,Birth of the Eyes of Heru,
2021,August,6,Friday,420,Mesut Re,1,ZuHerp,Remngery,Maat & Renenutet,,,
2021,August,7,Saturday,420,Mesut Re,2,ZuZnuNt,Remngery,Maat & Renenutet,,,
2021,August,8,Sunday,420,Mesut Re,3,ZuHmtNt,Remngery,Maat & Renenutet,,,
2021,August,9,Monday,420,Mesut Re,4,ZuFduNt,Remngery,Maat & Renenutet,Day of Rest,,
2021,August,10,Tuesday,420,Mesut Re,5,ZuDuaNt,Remngery,Maat & Renenutet,Ancestral Holy Day,,
2021,August,11,Wednesday,420,Mesut Re,6,ZuZizNt,Remngery,Maat & Renenutet,,,
2021,August,12,Thursday,420,Mesut Re,7,ZuZfhNt,Remngery,Maat & Renenutet,,,
2021,August,13,Friday,420,Mesut Re,8,ZuHmnNt,Remngery,Maat & Renenutet,,,
2021,August,14,Saturday,420,Mesut Re,9,ZuPsdNt,Remngery,Maat & Renenutet,Divine Holy Day,,
2021,August,15,Sunday,420,Mesut Re,10,ZuMetNt,Remngery,Maat & Renenutet,Day of Rest,,
2021,August,16,Monday,420,Mesut Re,11,ZuHerp,Wart,Shes & Heru,,,
2021,August,17,Tuesday,420,Mesut Re,12,ZuZnuNt,Wart,Shes & Heru,,,
2021,August,18,Wednesday,420,Mesut Re,13,ZuHmtNt,Wart,Shes & Heru,,,
2021,August,19,Thursday,420,Mesut Re,14,ZuFduNt,Wart,Shes & Heru,Day of Rest,,
2021,August,20,Friday,420,Mesut Re,15,ZuDuaNt,Wart,Shes & Heru,Ancestral Holy Day,,
2021,August,21,Saturday,420,Mesut Re,16,ZuZizNt,Wart,Shes & Heru,,,
2021,August,22,Sunday,420,Mesut Re,17,ZuZfhNt,Wart,Shes & Heru,,,
2021,August,23,Monday,420,Mesut Re,18,ZuHmnNt,Wart,Shes & Heru,,,
2021,August,24,Tuesday,420,Mesut Re,19,ZuPsdNt,Wart,Shes & Heru,Divine Holy Day,,
2021,August,25,Wednesday,420,Mesut Re,20,ZuMetNt,Wart,Shes & Heru,Day of Rest,,
2021,August,26,Thursday,420,Mesut Re,21,ZuHerp,Pehwy Hery,Renut & Ist,,,
2021,August,27,Friday,420,Mesut Re,22,ZuZnuNt,Pehwy Hery,Renut & Ist,,,
2021,August,28,Saturday,420,Mesut Re,23,ZuHmtNt,Pehwy Hery,Renut & Ist,,,
2021,August,29,Sunday,420,Mesut Re,24,ZuFduNt,Pehwy Hery,Renut & Ist,Day of Rest,,
2021,August,30,Monday,420,Mesut Re,25,ZuDuaNt,Pehwy Hery,Renut & Ist,Ancestral Holy Day,,
2021,August,31,Tuesday,420,Mesut Re,26,ZuZizNt,Pehwy Hery,Renut & Ist,,,
2021,September,1,Wednesday,420,Mesut Re,27,ZuZfhNt,Pehwy Hery,Renut & Ist,,,
2021,September,2,Thursday,420,Mesut Re,28,ZuHmnNt,Pehwy Hery,Renut & Ist,,,
2021,September,3,Friday,420,Mesut Re,29,ZuPsdNt,Pehwy Hery,Renut & Ist,Divine Holy Day,,
2021,September,4,Saturday,420,Mesut Re,30,ZuMetNt,Pehwy Hery,Renut & Ist,Day of Rest,,
2021,September,5,Sunday,420,Nwt,1,ZuHerp,Nwt,,,Birthday of Wsr,
2021,September,6,Monday,420,Nwt,2,ZuZnuNt,Nwt,,,Birthday of Heru Ur,
2021,September,7,Tuesday,420,Nwt,3,ZuHmtNt,Nwt,,,Birthday of Seth,
2021,September,8,Wednesday,420,Nwt,4,ZuFduNt,Nwt,,,Birthday of Aishat,
2021,September,9,Thursday,420,Nwt,5,ZuDuaNt,Nwt,,,Birthday of Nebfest,
2021,September,10,Friday,420,Nwt,6,ZuZizNt,Nwt,,,World Renewal Day,
2021,September,11,Saturday,421,Tehuti,1,ZuHerp,Knemut,Seb & Ismat,,New Year's Day,
2021,September,12,Sunday,421,Tehuti,2,ZuZnuNt,Knemut,Seb & Ismat,,,
2021,September,13,Monday,421,Tehuti,3,ZuHmtNt,Knemut,Seb & Ismat,,,
2021,September,14,Tuesday,421,Tehuti,4,ZuFduNt,Knemut,Seb & Ismat,Day of Rest,,
2021,September,15,Wednesday,421,Tehuti,5,ZuDuaNt,Knemut,Seb & Ismat,Ancestral Holy Day,,
2021,September,16,Thursday,421,Tehuti,6,ZuZizNt,Knemut,Seb & Ismat,,,
2021,September,17,Friday,421,Tehuti,7,ZuZfhNt,Knemut,Seb & Ismat,,,
2021,September,18,Saturday,421,Tehuti,8,ZuHmnNt,Knemut,Seb & Ismat,,,
2021,September,19,Sunday,421,Tehuti,9,ZuPsdNt,Knemut,Seb & Ismat,Divine Holy Day,Fish Day,
2021,September,20,Monday,421,Tehuti,10,ZuMetNt,Knemut,Seb & Ismat,Day of Rest,,
2021,September,21,Tuesday,421,Tehuti,11,ZuHerp,Heri-Haped Kneme,Aishat & Ba,,,
2021,September,22,Wednesday,421,Tehuti,12,ZuZnuNt,Heri-Haped Kneme,Aishat & Ba,,,
2021,September,23,Thursday,421,Tehuti,13,ZuHmtNt,Heri-Haped Kneme,Aishat & Ba,,,
2021,September,24,Friday,421,Tehuti,14,ZuFduNt,Heri-Haped Kneme,Aishat & Ba,Day of Rest,,
2021,September,25,Saturday,421,Tehuti,15,ZuDuaNt,Heri-Haped Kneme,Aishat & Ba,Ancestral Holy Day,,
2021,September,26,Sunday,421,Tehuti,16,ZuZizNt,Heri-Haped Kneme,Aishat & Ba,,,
2021,September,27,Monday,421,Tehuti,17,ZuZfhNt,Heri-Haped Kneme,Aishat & Ba,,,
2021,September,28,Tuesday,421,Tehuti,18,ZuHmnNt,Heri-Haped Kneme,Aishat & Ba,,,
2021,September,29,Wednesday,421,Tehuti,19,ZuPsdNt,Heri-Haped Kneme,Aishat & Ba,Divine Holy Day,Day of Tehuti,
2021,September,30,Thursday,421,Tehuti,20,ZuMetNt,Heri-Haped Kneme,Aishat & Ba,Day of Rest,,
2021,October,1,Friday,421,Tehuti,21,ZuHerp,Hat Djat,Shu & Khentet,,,
2021,October,2,Saturday,421,Tehuti,22,ZuZnuNt,Hat Djat,Shu & Khentet,,,
2021,October,3,Sunday,421,Tehuti,23,ZuHmtNt,Hat Djat,Shu & Khentet,,,
2021,October,4,Monday,421,Tehuti,24,ZuFduNt,Hat Djat,Shu & Khentet,Day of Rest,,
2021,October,5,Tuesday,421,Tehuti,25,ZuDuaNt,Hat Djat,Shu & Khentet,Ancestral Holy Day,,
2021,October,6,Wednesday,421,Tehuti,26,ZuZizNt,Hat Djat,Shu & Khentet,,,
2021,October,7,Thursday,421,Tehuti,27,ZuZfhNt,Hat Djat,Shu & Khentet,,,
2021,October,8,Friday,421,Tehuti,28,ZuHmnNt,Hat Djat,Shu & Khentet,,,
2021,October,9,Saturday,421,Tehuti,29,ZuPsdNt,Hat Djat,Shu & Khentet,Divine Holy Day,,
2021,October,10,Sunday,421,Tehuti,30,ZuMetNt,Hat Djat,Shu & Khentet,Day of Rest,,
2021,October,11,Monday,421,Penipt,1,ZuHerp,Djat,Geb & Ten,,,
2021,October,12,Tuesday,421,Penipt,2,ZuZnuNt,Djat,Geb & Ten,,,
2021,October,13,Wednesday,421,Penipt,3,ZuHmtNt,Djat,Geb & Ten,,,
2021,October,14,Thursday,421,Penipt,4,ZuFduNt,Djat,Geb & Ten,Day of Rest,,
2021,October,15,Friday,421,Penipt,5,ZuDuaNt,Djat,Geb & Ten,Ancestral Holy Day,,
2021,October,16,Saturday,421,Penipt,6,ZuZizNt,Djat,Geb & Ten,,Charm of Aishat,
2021,October,17,Sunday,421,Penipt,7,ZuZfhNt,Djat,Geb & Ten,,,
2021,October,18,Monday,421,Penipt,8,ZuHmnNt,Djat,Geb & Ten,,,
2021,October,19,Tuesday,421,Penipt,9,ZuPsdNt,Djat,Geb & Ten,Divine Holy Day,,
2021,October,20,Wednesday,421,Penipt,10,ZuMetNt,Djat,Geb & Ten,Day of Rest,,
2021,October,21,Thursday,421,Penipt,11,ZuHerp,Dahwy Djat,Nebt & Dep,,,
2021,October,22,Friday,421,Penipt,12,ZuZnuNt,Dahwy Djat,Nebt & Dep,,,
2021,October,23,Saturday,421,Penipt,13,ZuHmtNt,Dahwy Djat,Nebt & Dep,,,
2021,October,24,Sunday,421,Penipt,14,ZuFduNt,Dahwy Djat,Nebt & Dep,Day of Rest,,
2021,October,25,Monday,421,Penipt,15,ZuDuaNt,Dahwy Djat,Nebt & Dep,Ancestral Holy Day,,
2021,October,26,Tuesday,421,Penipt,16,ZuZizNt,Dahwy Djat,Nebt & Dep,,,
2021,October,27,Wednesday,421,Penipt,17,ZuZfhNt,Dahwy Djat,Nebt & Dep,,,
2021,October,28,Thursday,421,Penipt,18,ZuHmnNt,Dahwy Djat,Nebt & Dep,,,
2021,October,29,Friday,421,Penipt,19,ZuPsdNt,Dahwy Djat,Nebt & Dep,Divine Holy Day ,,
2021,October,30,Saturday,421,Penipt,20,ZuMetNt,Dahwy Djat,Nebt & Dep,Day of Rest,,
2021,October,31,Sunday,421,Penipt,21,ZuHerp,Tem-At,Nefertoum & Mesthi,,,
2021,November,1,Monday,421,Penipt,22,ZuZnuNt,Tem-At,Nefertoum & Mesthi,,,
2021,November,2,Tuesday,421,Penipt,23,ZuHmtNt,Tem-At,Nefertoum & Mesthi,,Sunstick Day,
2021,November,3,Wednesday,421,Penipt,24,ZuFduNt,Tem-At,Nefertoum & Mesthi,Day of Rest,,
2021,November,4,Thursday,421,Penipt,25,ZuDuaNt,Tem-At,Nefertoum & Mesthi,Ancestral Holy Day,,
2021,November,5,Friday,421,Penipt,26,ZuZizNt,Tem-At,Nefertoum & Mesthi,,,
2021,November,6,Saturday,421,Penipt,27,ZuZfhNt,Tem-At,Nefertoum & Mesthi,,,
2021,November,7,Sunday,421,Penipt,28,ZuHmnNt,Tem-At,Nefertoum & Mesthi,,,
2021,November,8,Monday,421,Penipt,29,ZuPsdNt,Tem-At,Nefertoum & Mesthi,Divine Holy Day ,,
2021,November,9,Tuesday,421,Penipt,30,ZuMetNt,Tem-At,Nefertoum & Mesthi,Day of Rest,,
2021,November,10,Wednesday,421,Ateeri,1,ZuHerp,Wshat-Y,Kebhsennuf & Ra,,,
2021,November,11,Thursday,421,Ateeri,2,ZuZnuNt,Wshat-Y,Kebhsennuf & Ra,,,
2021,November,12,Friday,421,Ateeri,3,ZuHmtNt,Wshat-Y,Kebhsennuf & Ra,,,
2021,November,13,Saturday,421,Ateeri,4,ZuFduNt,Wshat-Y,Kebhsennuf & Ra,Day of Rest,,
2021,November,14,Sunday,421,Ateeri,5,ZuDuaNt,Wshat-Y,Kebhsennuf & Ra,Ancestral Holy Day,,
2021,November,15,Monday,421,Ateeri,6,ZuZizNt,Wshat-Y,Kebhsennuf & Ra,,,
2021,November,16,Tuesday,421,Ateeri,7,ZuZfhNt,Wshat-Y,Kebhsennuf & Ra,,,
2021,November,17,Wednesday,421,Ateeri,8,ZuHmnNt,Wshat-Y,Kebhsennuf & Ra,,,
2021,November,18,Thursday,421,Ateeri,9,ZuPsdNt,Wshat-Y,Kebhsennuf & Ra,Divine Holy Day,,
2021,November,19,Friday,421,Ateeri,10,ZuMetNt,Wshat-Y,Kebhsennuf & Ra,Day of Rest,,
2021,November,20,Saturday,421,Ateeri,11,ZuHerp,Urashty,Wsr & Duamutef,,,
2021,November,21,Sunday,421,Ateeri,12,ZuZnuNt,Urashty,Wsr & Duamutef,,,
2021,November,22,Monday,421,Ateeri,13,ZuHmtNt,Urashty,Wsr & Duamutef,,,
2021,November,23,Tuesday,421,Ateeri,14,ZuFduNt,Urashty,Wsr & Duamutef,Day of Rest,,
2021,November,24,Wednesday,421,Ateeri,15,ZuDuaNt,Urashty,Wsr & Duamutef,Ancestral Holy Day,,
2021,November,25,Thursday,421,Ateeri,16,ZuZizNt,Urashty,Wsr & Duamutef,,,
2021,November,26,Friday,421,Ateeri,17,ZuZfhNt,Urashty,Wsr & Duamutef,,Death of Wsr,
2021,November,27,Saturday,421,Ateeri,18,ZuHmnNt,Urashty,Wsr & Duamutef,,,
2021,November,28,Sunday,421,Ateeri,19,ZuPsdNt,Urashty,Wsr & Duamutef,Divine Holy Day,,
2021,November,29,Monday,421,Ateeri,20,ZuMetNt,Urashty,Wsr & Duamutef,Day of Rest,,
2021,November,30,Tuesday,421,Ateeri,21,ZuHerp,Ipset,Ra & Qebhsennuf,,,
2021,December,1,Wednesday,421,Ateeri,22,ZuZnuNt,Ipset,Ra & Qebhsennuf,,,
2021,December,2,Thursday,421,Ateeri,23,ZuHmtNt,Ipset,Ra & Qebhsennuf,,,
2021,December,3,Friday,421,Ateeri,24,ZuFduNt,Ipset,Ra & Qebhsennuf,Day of Rest,,
2021,December,4,Saturday,421,Ateeri,25,ZuDuaNt,Ipset,Ra & Qebhsennuf,Ancestral Holy Day,,
2021,December,5,Sunday,421,Ateeri,26,ZuZizNt,Ipset,Ra & Qebhsennuf,,,
2021,December,6,Monday,421,Ateeri,27,ZuZfhNt,Ipset,Ra & Qebhsennuf,,,
2021,December,7,Tuesday,421,Ateeri,28,ZuHmnNt,Ipset,Ra & Qebhsennuf,,,
2021,December,8,Wednesday,421,Ateeri,29,ZuPsdNt,Ipset,Ra & Qebhsennuf,Divine Holy Day,,
2021,December,9,Thursday,421,Ateeri,30,ZuMetNt,Ipset,Ra & Qebhsennuf,Day of Rest,,
2021,December,10,Friday,421,Kairika,1,ZuHerp,Sebseshen,Duametef & Hapi,,,
2021,December,11,Saturday,421,Kairika,2,ZuZnuNt,Sebseshen,Duametef & Hapi,,,
2021,December,12,Sunday,421,Kairika,3,ZuHmtNt,Sebseshen,Duametef & Hapi,,,
2021,December,13,Monday,421,Kairika,4,ZuFduNt,Sebseshen,Duametef & Hapi,Day of Rest,,
2021,December,14,Tuesday,421,Kairika,5,ZuDuaNt,Sebseshen,Duametef & Hapi,Ancestral Holy Day,,
2021,December,15,Wednesday,421,Kairika,6,ZuZizNt,Sebseshen,Duametef & Hapi,,,
2021,December,16,Thursday,421,Kairika,7,ZuZfhNt,Sebseshen,Duametef & Hapi,,,
2021,December,17,Friday,421,Kairika,8,ZuHmnNt,Sebseshen,Duametef & Hapi,,,
2021,December,18,Saturday,421,Kairika,9,ZuPsdNt,Sebseshen,Duametef & Hapi,Divine Holy Day,,
2021,December,19,Sunday,421,Kairika,10,ZuMetNt,Sebseshen,Duametef & Hapi,Day of Rest,,
2021,December,20,Monday,421,Kairika,11,ZuHerp,Tpy-Henet,Heru & Wsr,,,
2021,December,21,Tuesday,421,Kairika,12,ZuZnuNt,Tpy-Henet,Heru & Wsr,,,
2021,December,22,Wednesday,421,Kairika,13,ZuHmtNt,Tpy-Henet,Heru & Wsr,,,
2021,December,23,Thursday,421,Kairika,14,ZuFduNt,Tpy-Henet,Heru & Wsr,Day of Rest,,
2021,December,24,Friday,421,Kairika,15,ZuDuaNt,Tpy-Henet,Heru & Wsr,Ancestral Holy Day,,
2021,December,25,Saturday,421,Kairika,16,ZuZizNt,Tpy-Henet,Heru & Wsr,,,
2021,December,26,Sunday,421,Kairika,17,ZuZfhNt,Tpy-Henet,Heru & Wsr,,,
2021,December,27,Monday,421,Kairika,18,ZuHmnNt,Tpy-Henet,Heru & Wsr,,,
2021,December,28,Tuesday,421,Kairika,19,ZuPsdNt,Tpy-Henet,Heru & Wsr,Divine Holy Day,,
2021,December,29,Wednesday,421,Kairika,20,ZuMetNt,Tpy-Henet,Heru & Wsr,Day of Rest,,
2021,December,30,Thursday,421,Kairika,21,ZuHerp,Heri-Ybwa,Set & Yah,,,
2021,December,31,Friday,421,Kairika,22,ZuZnuNt,Heri-Ybwa,Set & Yah,,,
2022,January,1,Saturday,421,Kairika,23,ZuHmtNt,Heri-Ybwa,Set & Yah,,,
2022,January,2,Sunday,421,Kairika,24,ZuFduNt,Heri-Ybwa,Set & Yah,Day of Rest,Embalmment of Wsr,
2022,January,3,Monday,421,Kairika,25,ZuDuaNt,Heri-Ybwa,Set & Yah,Ancestral Holy Day,,
2022,January,4,Tuesday,421,Kairika,26,ZuZizNt,Heri-Ybwa,Set & Yah,,,
2022,January,5,Wednesday,421,Kairika,27,ZuZfhNt,Heri-Ybwa,Set & Yah,,Beginning of Fasting (10 days),
2022,January,6,Thursday,421,Kairika,28,ZuHmnNt,Heri-Ybwa,Set & Yah,,,
2022,January,7,Friday,421,Kairika,29,ZuPsdNt,Heri-Ybwa,Set & Yah,Divine Holy Day,Mourning For Wsr,
2022,January,8,Saturday,421,Kairika,30,ZuMetNt,Heri-Ybwa,Set & Yah,Day of Rest,,
2022,January,9,Sunday,421,Tepia,1,ZuHerp,Sapty-Hanwy,Heru,,,
2022,January,10,Monday,421,Tepia,2,ZuZnuNt,Sapty-Hanwy,Heru,,,
2022,January,11,Tuesday,421,Tepia,3,ZuHmtNt,Sapty-Hanwy,Heru,,,
2022,January,12,Wednesday,421,Tepia,4,ZuFduNt,Sapty-Hanwy,Heru,Day of Rest,,
2022,January,13,Thursday,421,Tepia,5,ZuDuaNt,Sapty-Hanwy,Heru,Ancestral Holy Day,,
2022,January,14,Friday,421,Tepia,6,ZuZizNt,Sapty-Hanwy,Heru,,(Last day of Fasting),
2022,January,15,Saturday,421,Tepia,7,ZuZfhNt,Sapty-Hanwy,Heru,,End of Fast Feast (all day),
2022,January,16,Sunday,421,Tepia,8,ZuHmnNt,Sapty-Hanwy,Heru,,,
2022,January,17,Monday,421,Tepia,9,ZuPsdNt,Sapty-Hanwy,Heru,Divine Holy Day,,
2022,January,18,Tuesday,421,Tepia,10,ZuMetNt,Sapty-Hanwy,Heru,Day of Rest,,
2022,January,19,Wednesday,421,Tepia,11,ZuHerp,Seshemu,Ist & Het,,,
2022,January,20,Thursday,421,Tepia,12,ZuZnuNt,Seshemu,Ist & Het,,,
2022,January,21,Friday,421,Tepia,13,ZuHmtNt,Seshemu,Ist & Het,,,
2022,January,22,Saturday,421,Tepia,14,ZuFduNt,Seshemu,Ist & Het,Day of Rest,,
2022,January,23,Sunday,421,Tepia,15,ZuDuaNt,Seshemu,Ist & Het,Ancestral Holy Day,,
2022,January,24,Monday,421,Tepia,16,ZuZizNt,Seshemu,Ist & Het,,,
2022,January,25,Tuesday,421,Tepia,17,ZuZfhNt,Seshemu,Ist & Het,,,
2022,January,26,Wednesday,421,Tepia,18,ZuHmnNt,Seshemu,Ist & Het,,,
2022,January,27,Thursday,421,Tepia,19,ZuPsdNt,Seshemu,Ist & Het,Divine Holy Day,,
2022,January,28,Friday,421,Tepia,20,ZuMetNt,Seshemu,Ist & Het,Day of Rest,,
2022,January,29,Saturday,421,Tepia,21,ZuHerp,Saseshemu,Set & Ur,,,
2022,January,30,Sunday,421,Tepia,22,ZuZnuNt,Saseshemu,Set & Ur,,,
2022,January,31,Monday,421,Tepia,23,ZuHmtNt,Saseshemu,Set & Ur,,,
2022,February,1,Tuesday,421,Tepia,24,ZuFduNt,Saseshemu,Set & Ur,Day of Rest,,
2022,February,2,Wednesday,421,Tepia,25,ZuDuaNt,Saseshemu,Set & Ur,Ancestral Holy Day,,
2022,February,3,Thursday,421,Tepia,26,ZuZizNt,Saseshemu,Set & Ur,,,
2022,February,4,Friday,421,Tepia,27,ZuZfhNt,Saseshemu,Set & Ur,,,
2022,February,5,Saturday,421,Tepia,28,ZuHmnNt,Saseshemu,Set & Ur,,,
2022,February,6,Sunday,421,Tepia,29,ZuPsdNt,Saseshemu,Set & Ur,Divine Holy Day,,
2022,February,7,Monday,421,Tepia,30,ZuMetNt,Saseshemu,Set & Ur,Day of Rest,,
2022,February,8,Tuesday,421,M'Khir,1,ZuHerp,Knemu,Heru & Ur,,,
2022,February,9,Wednesday,421,M'Khir,2,ZuZnuNt,Knemu,Heru & Ur,,,
2022,February,10,Thursday,421,M'Khir,3,ZuHmtNt,Knemu,Heru & Ur,,,
2022,February,11,Friday,421,M'Khir,4,ZuFduNt,Knemu,Heru & Ur,Day of Rest,,
2022,February,12,Saturday,421,M'Khir,5,ZuDuaNt,Knemu,Heru & Ur,Ancestral Holy Day,,
2022,February,13,Sunday,421,M'Khir,6,ZuZizNt,Knemu,Heru & Ur,,,
2022,February,14,Monday,421,M'Khir,7,ZuZfhNt,Knemu,Heru & Ur,,,
2022,February,15,Tuesday,421,M'Khir,8,ZuHmnNt,Knemu,Heru & Ur,,,
2022,February,16,Wednesday,421,M'Khir,9,ZuPsdNt,Knemu,Heru & Ur,Divine Holy Day,,
2022,February,17,Thursday,421,M'Khir,10,ZuMetNt,Knemu,Heru & Ur,Day of Rest,,
2022,February,18,Friday,421,M'Khir,11,ZuHerp,Tpy-Semed,Mesthi & Kebhsenuf,,,
2022,February,19,Saturday,421,M'Khir,12,ZuZnuNt,Tpy-Semed,Mesthi & Kebhsenuf,,,
